LP;ECG;IMP;Z0
726;-15.56367;-47283.51500;36.21600
727;-23.49809;-48731.26500;36.21600
728;0.91551;-50410.65500;36.21600
729;26.85496;-50844.98000;36.21600
730;13.73265;-52263.77500;36.21600
731;15.25850;-54145.85000;36.21600
732;33.87387;-55564.64500;36.21600
733;52.79441;-57330.90000;36.21600
734;67.74774;-59039.24500;36.21600
735;83.00624;-60486.99500;36.21600
736;115.96460;-62369.07000;36.21600
737;124.50936;-63990.55000;36.21600
738;117.79562;-65264.57000;36.21600
739;106.50433;-67146.64500;36.21600
740;130.30759;-70013.19000;36.21600
741;155.02636;-70968.70500;36.21600
742;159.90908;-73314.06000;36.21600
743;169.97969;-75920.01000;36.21600
744;171.50554;-77222.98500;36.27200
745;173.33656;-79018.19500;36.27200
746;152.58500;-79857.89000;36.27200
747;98.87508;-80639.67500;36.27200
748;46.38584;-81247.73000;36.27200
749;-2.13619;-82405.93000;36.27200
750;-40.58761;-82840.25500;36.27200
751;-56.15128;-83853.68000;36.27200
752;-54.32026;-84027.41000;36.27200
753;-31.12734;-83622.04000;36.27200
754;-29.90666;-83535.17500;36.27200
755;-19.22571;-81971.60500;36.27200
756;-22.58258;-80755.49500;36.27200
757;-22.88775;-79568.34000;36.27200
758;-27.77047;-77454.62500;36.27200
759;-31.12734;-76122.69500;36.27200
760;-29.29632;-74559.12500;36.27200
761;-21.05673;-72850.78000;36.27200
762;-27.16013;-71374.07500;36.27200
763;-31.12734;-69984.23500;36.27200
764;-26.24462;-68507.53000;36.27200
765;-13.42748;-67059.78000;36.27200
766;-14.34299;-64917.11000;36.27200
767;-25.63428;-62542.80000;36.27200
768;-39.36693;-60863.41000;36.27200
769;-43.63931;-57330.90000;36.27200
770;-29.29632;-53016.60500;36.27200
771;-24.41360;-48152.16500;36.27200
772;-19.83605;-43577.27500;36.27200
773;-22.88775;-38162.69000;36.27200
774;-28.99115;-32342.73500;36.27200
775;-34.17904;-27478.29500;36.27200
776;-35.70489;-20587.00500;36.27200
777;-35.39972;-15027.64500;36.27200
778;-33.56870;-9236.64500;36.27200
779;-28.68598;-3879.97000;36.27200
780;-21.36190;579.10000;36.27200
781;-21.36190;5906.82000;36.27200
782;-32.04285;11842.59500;36.27200
783;-40.89278;16388.53000;36.27200
784;-45.77550;21339.83500;36.27200
785;-44.55482;26117.41000;36.27200
786;-25.93945;30923.94000;36.27200
787;-25.32911;35411.96500;36.27200
788;-29.90666;39523.57500;36.27200
789;-37.23074;42940.26500;36.27200
790;-47.91169;46472.77500;36.27200
791;-51.87890;48904.99500;36.27200
792;-48.52203;51076.62000;36.27200
793;-36.62040;53045.56000;36.27200
794;-19.83605;55448.82500;36.27200
795;-26.85496;57475.67500;36.27200
796;-47.60652;59241.93000;36.27200
797;-46.69101;59936.85000;36.27200
798;-40.28244;61500.42000;36.27200
799;-37.23074;61587.28500;36.27200
800;-35.70489;62253.25000;36.27200
801;-25.93945;62021.61000;36.27200
802;-21.66707;62745.48500;36.27200
803;-19.53088;61818.92500;36.27200
804;-10.68095;62079.52000;36.27200
805;1.22068;60602.81500;36.27200
806;4.57755;60081.62500;36.27200
807;20.75156;59039.24500;36.27200
808;14.34299;57186.12500;36.29200
809;-13.12231;54869.72500;36.29200
810;-20.14122;52871.83000;36.29200
811;-9.76544;50092.15000;36.29200
812;10.68095;47833.66000;36.29200
813;30.21183;45459.35000;36.29200
814;18.00503;42824.44500;36.29200
815;1.83102;40044.76500;36.29200
816;-0.30517;38075.82500;36.29200
817;4.27238;35730.47000;36.29200
818;11.59646;34601.22500;36.29200
819;17.39469;32603.33000;36.29200
820;24.71877;29997.38000;36.29200
821;21.36190;28173.21500;36.29200
822;3.96721;26609.64500;36.29200
823;-3.05170;24756.52500;36.29200
824;-5.79823;23106.09000;36.29200
825;1.83102;21368.79000;36.29200
826;7.62925;20094.77000;36.29200
827;5.18789;18299.56000;36.29200
828;-0.91551;17401.95500;36.29200
829;2.13619;16678.08000;36.29200
830;23.19292;15490.92500;36.29200
831;21.97224;14738.09500;36.29200
832;6.40857;13869.44500;36.29200
833;0.30517;12190.05500;36.29200
834;-5.18789;11118.72000;36.29200
835;-10.68095;9062.91500;36.29200
836;-12.51197;8223.22000;36.29200
837;-12.81714;6341.14500;36.29200
838;-8.23959;4980.26000;36.29200
839;0.00000;4140.56500;36.29200
840;-2.74653;2982.36500;36.29200
841;-3.96721;2461.17500;36.29200
842;1.22068;2142.67000;36.29200
843;0.30517;1042.38000;36.29200
844;5.18789;202.68500;36.29200
845;17.69986;115.82000;36.29200
846;-0.61034;-347.46000;36.29200
847;-20.75156;-1824.16500;36.29200
848;-21.05673;-2779.68000;36.29200
849;10.68095;-3329.82500;36.29200
850;12.20680;-3648.33000;36.29200
851;-3.66204;-3908.92500;36.29200
852;-20.14122;-4372.20500;36.29200
853;-17.69986;-3966.83500;36.29200
854;-9.46027;-4314.29500;36.29200
855;-7.93442;-4922.35000;36.29200
856;-5.18789;-5153.99000;36.29200
857;5.49306;-5588.31500;36.29200
858;36.92557;-6196.37000;36.29200
859;-3.05170;-6862.33500;36.29200
860;-18.00503;-7325.61500;36.29200
861;-8.23959;-9265.60000;36.29200
862;-2.44136;-9497.24000;36.29200
863;5.49306;-10944.99000;36.29200
864;-0.61034;-11524.09000;36.29200
865;1.83102;-12334.83000;36.29200
866;-0.91551;-13840.49000;36.29200
867;3.05170;-14824.96000;36.29200
868;21.66707;-16301.66500;36.29200
869;32.65319;-17952.10000;36.29200
870;28.07564;-18849.70500;36.29200
871;14.64816;-21455.65500;36.29200
872;-0.91551;-22237.44000;36.21200
873;12.20680;-24901.30000;36.21200
874;29.90666;-26812.33000;36.21200
875;19.83605;-28173.21500;36.21200
876;-9.46027;-30663.34500;36.21200
877;-13.42748;-32371.69000;36.21200
878;8.23959;-34919.73000;36.21200
879;28.99115;-35846.29000;36.21200
880;37.23074;-32458.55500;36.21200
881;35.70489;-30026.33500;36.21200
882;27.46530;-29505.14500;36.21200
883;24.10843;-29273.50500;36.21200
884;20.44639;-30286.93000;36.21200
885;25.02394;-32169.00500;36.21200
886;19.83605;-33298.25000;36.21200
887;9.76544;-36135.84000;36.21200
888;7.01891;-36714.94000;36.21200
889;28.07564;-39147.16000;36.21200
890;29.90666;-39726.26000;36.21200
891;47.91169;-40971.32500;36.21200
892;47.30135;-42071.61500;36.21200
893;15.86884;-42853.40000;36.21200
894;1.83102;-44967.11500;36.21200
895;-11.59646;-46385.91000;36.21200
896;-13.42748;-47515.15500;36.21200
897;-6.10340;-49020.81500;36.21200
898;-3.96721;-50584.38500;36.21200
899;-8.23959;-52119.00000;36.21200
900;-14.64816;-53132.42500;36.21200
901;-6.71374;-55275.09500;36.21200
902;-1.83102;-57215.08000;36.21200
903;-0.91551;-58807.60500;36.21200
904;-4.57755;-61152.96000;36.21200
905;5.18789;-63382.49500;36.21200
906;11.29129;-65756.80500;36.21200
907;8.23959;-68102.16000;36.21200
908;1.52585;-71403.03000;36.21200
909;-6.40857;-72619.14000;36.21200
910;-4.57755;-76325.38000;36.21200
911;-5.79823;-79944.75500;36.21200
912;3.05170;-81942.65000;36.21200
913;6.10340;-83853.68000;36.21200
914;7.01891;-86170.08000;36.21200
915;15.56367;-89557.81500;36.21200
916;28.99115;-91671.53000;36.21200
917;51.57373;-94306.43500;36.21200
918;74.76665;-97288.80000;36.21200
919;93.99236;-99228.78500;36.21200
920;127.25589;-102819.20500;36.21200
921;131.22310;-105048.74000;36.21200
922;122.67834;-108060.06000;36.21200
923;115.35426;-110955.56000;36.21200
924;127.56106;-113937.92500;36.21200
925;159.90908;-116630.74000;36.21200
926;192.56227;-118831.32000;36.21200
927;194.39329;-120481.75500;36.21200
928;181.27098;-121726.82000;36.21200
929;176.38826;-123666.80500;36.21200
930;159.60391;-124274.86000;36.21200
931;102.53712;-125230.37500;36.21200
932;36.31523;-125809.47500;36.21200
933;0.61034;-126649.17000;36.21200
934;-33.87387;-127199.31500;36.21200
935;-58.59264;-127836.32500;36.21200
936;-59.81332;-127315.13500;36.29200
937;-46.69101;-126620.21500;36.29200
938;-36.62040;-125404.10500;36.29200
939;-21.36190;-124796.05000;36.29200
940;-22.88775;-122479.65000;36.29200
941;-31.43251;-121292.49500;36.29200
942;-32.95836;-120018.47500;36.29200
943;-32.04285;-118078.49000;36.29200
944;-21.97224;-117875.80500;36.29200
945;-9.46027;-116949.24500;36.29200
946;-18.92054;-116138.50500;36.29200
947;-30.82217;-116659.69500;36.29200
948;-33.26353;-114632.84500;36.29200
949;-34.17904;-113300.91500;36.29200
950;-30.21183;-112229.58000;36.29200
951;-34.78938;-109884.22500;36.29200
952;-42.41863;-107509.91500;36.29200
953;-32.65319;-104788.14500;36.29200
954;-24.71877;-100271.16500;36.29200
955;-33.26353;-95088.22000;36.29200
956;-27.16013;-90455.42000;36.29200
957;-28.07564;-85388.29500;36.29200
958;-32.34802;-78554.91500;36.29200
959;-36.31523;-72503.32000;36.29200
960;-37.53591;-65756.80500;36.29200
961;-35.70489;-59531.48000;36.29200
962;-33.26353;-52987.65000;36.29200
963;-28.68598;-47775.75000;36.29200
964;-31.43251;-41984.75000;36.29200
965;-25.02394;-36135.84000;36.29200
966;-30.21183;-30750.21000;36.29200
967;-37.53591;-26088.45500;36.29200
968;-28.38081;-20876.55500;36.29200
969;-5.79823;-16793.90000;36.29200
970;-19.83605;-11350.36000;36.29200
971;-46.69101;-7788.89500;36.29200
972;-58.59264;-3735.19500;36.29200
973;-50.96339;-492.23500;36.29200
974;-35.70489;2808.63500;36.29200
975;-26.54979;5704.13500;36.29200
976;-37.53591;7557.25500;36.29200
977;-31.73768;8570.68000;36.29200
978;-26.54979;9728.88000;36.29200
979;-34.17904;10800.21500;36.29200
980;-45.16516;10829.17000;36.29200
981;-32.65319;11292.45000;36.29200
982;-21.66707;11089.76500;36.29200
983;-18.00503;10163.20500;36.29200
984;-30.51700;9699.92500;36.29200
985;-24.10843;8541.72500;36.29200
986;-19.53088;7846.80500;36.29200
987;-12.51197;6428.01000;36.29200
988;-4.88272;4285.34000;36.29200
989;3.35687;2634.90500;36.29200
990;-6.71374;1302.97500;36.29200
991;-15.56367;-521.19000;36.29200
992;-10.68095;-2663.86000;36.29200
993;-0.61034;-4372.20500;36.29200
994;10.68095;-6370.10000;36.29200
995;19.22571;-8657.54500;36.29200
996;20.75156;-11263.49500;36.29200
997;14.64816;-14072.13000;36.29200
998;15.25850;-17112.40500;36.29200
999;23.19292;-20615.96000;36.29200
1000;31.43251;-23135.04500;36.34400
1001;48.82720;-26291.14000;36.34400
1002;24.41360;-30084.24500;36.34400
1003;-6.40857;-33211.38500;36.34400
1004;-14.95333;-37467.77000;36.34400
1005;-6.10340;-40363.27000;36.34400
1006;10.07061;-44301.15000;36.34400
1007;14.64816;-47602.02000;36.34400
1008;22.58258;-51250.35000;36.34400
1009;18.61537;-54551.22000;36.34400
1010;1.22068;-57215.08000;36.34400
1011;-0.91551;-59618.34500;36.34400
1012;-1.22068;-62108.47500;36.34400
1013;11.29129;-63556.22500;36.34400
1014;13.42748;-65264.57000;36.34400
1015;4.27238;-67175.60000;36.34400
1016;1.83102;-68797.08000;36.34400
1017;10.98612;-70708.11000;36.34400
1018;32.04285;-71460.94000;36.34400
1019;5.49306;-72561.23000;36.34400
1020;-16.17401;-73371.97000;36.34400
1021;-18.92054;-73835.25000;36.34400
1022;-9.46027;-73893.16000;36.34400
1023;-3.66204;-73922.11500;36.34400
1024;0.30517;-74124.80000;36.34400
1025;-3.05170;-74008.98000;36.34400
1026;-8.54476;-73661.52000;36.34400
1027;-4.57755;-73053.46500;36.34400
1028;-0.91551;-73024.51000;36.34400
1029;5.18789;-73314.06000;36.34400
1030;11.29129;-73690.47500;36.34400
1031;6.10340;-74124.80000;36.34400
1032;-10.07061;-74240.62000;36.34400
1033;-11.59646;-75920.01000;36.34400
1034;-5.79823;-75572.55000;36.34400
1035;6.71374;-75543.59500;36.34400
1036;-0.30517;-75920.01000;36.34400
1037;-6.40857;-75601.50500;36.34400
1038;-5.18789;-76267.47000;36.34400
1039;-4.57755;-76759.70500;36.34400
1040;2.44136;-76759.70500;36.34400
1041;1.52585;-76528.06500;36.34400
1042;23.80326;-77049.25500;36.34400
1043;-1.52585;-77194.03000;36.34400
1044;-4.57755;-77512.53500;36.34400
1045;20.14122;-76991.34500;36.34400
1046;24.71877;-76383.29000;36.34400
1047;7.01891;-77020.30000;36.34400
1048;-8.54476;-76672.84000;36.34400
1049;-5.79823;-76788.66000;36.34400
1050;1.22068;-78381.18500;36.34400
1051;14.34299;-78352.23000;36.34400
1052;24.41360;-79713.11500;36.34400
1053;11.59646;-79626.25000;36.34400
1054;10.98612;-81102.95500;36.34400
1055;9.76544;-81421.46000;36.34400
1056;7.32408;-82753.39000;36.34400
1057;52.18407;-83013.98500;36.34400
1058;41.50312;-84114.27500;36.34400
1059;-0.30517;-84577.55500;36.34400
1060;-21.36190;-85764.71000;36.34400
1061;-12.81714;-86922.91000;36.34400
1062;0.30517;-87444.10000;36.34400
1063;19.83605;-88023.20000;36.34400
1064;17.39469;-88602.30000;36.33200
1065;4.57755;-88718.12000;36.33200
1066;3.96721;-89818.41000;36.33200
1067;2.13619;-89615.72500;36.33200
1068;4.88272;-90571.24000;36.33200
1069;21.05673;-91266.16000;36.33200
1070;25.93945;-90947.65500;36.33200
1071;13.73265;-91961.08000;36.33200
1072;3.35687;-92047.94500;36.33200
1073;9.15510;-92424.36000;36.33200
1074;15.56367;-91642.57500;36.33200
1075;10.07061;-90773.92500;36.33200
1076;6.71374;-91092.43000;36.33200
1077;14.64816;-90658.10500;36.33200
1078;19.83605;-90484.37500;36.33200
1079;28.38081;-89760.50000;36.33200
1080;20.14122;-90542.28500;36.33200
1081;3.96721;-89499.90500;36.33200
1082;-7.93442;-90484.37500;36.33200
1083;-17.69986;-90455.42000;36.33200
1084;-20.44639;-90484.37500;36.33200
1085;-7.01891;-91816.30500;36.33200
1086;-1.83102;-91584.66500;36.33200
1087;10.98612;-91324.07000;36.33200
1088;5.79823;-92540.18000;36.33200
1089;-6.10340;-93379.87500;36.33200
1090;-17.39469;-95261.95000;36.33200
1091;-25.63428;-97115.07000;36.33200
1092;-17.39469;-97636.26000;36.33200
1093;0.61034;-98939.23500;36.33200
1094;0.91551;-100502.80500;36.33200
1095;-20.75156;-102124.28500;36.33200
1096;-26.54979;-103050.84500;36.33200
1097;-12.81714;-104238.00000;36.33200
1098;13.12231;-106206.94000;36.33200
1099;30.51700;-107104.54500;36.33200
1100;42.41863;-108465.43000;36.33200
1101;40.89278;-109826.31500;36.33200
1102;58.89781;-111534.66000;36.33200
1103;82.70107;-112750.77000;36.33200
1104;137.93684;-113995.83500;36.33200
1105;144.65058;-115327.76500;36.33200
1106;123.59385;-116514.92000;36.33200
1107;111.38705;-117846.85000;36.33200
1108;118.40596;-119989.52000;36.33200
1109;150.44881;-121234.58500;36.33200
1110;174.86241;-122276.96500;36.33200
1111;196.52948;-123261.43500;36.33200
1112;184.32268;-122827.11000;36.33200
1113;162.96078;-124940.82500;36.33200
1114;146.48160;-124825.00500;36.33200
1115;109.86120;-124940.82500;36.33200
1116;60.42366;-125606.79000;36.33200
1117;20.14122;-126041.11500;36.33200
1118;-16.78435;-125693.65500;36.33200
1119;-64.08570;-124651.27500;36.33200
1120;-72.02012;-124911.87000;36.33200
1121;-53.40475;-123811.58000;36.33200
1122;-32.34802;-122508.60500;36.33200
1123;-10.68095;-120887.12500;36.33200
1124;-13.42748;-119265.64500;36.33200
1125;-32.04285;-116920.29000;36.33200
1126;-39.67210;-115385.67500;36.33200
1127;-42.72380;-113185.09500;36.33200
1128;-39.36693;-111882.12000;36.40800
1129;-26.54979;-110781.83000;36.40800
1130;-1.22068;-108668.11500;36.40800
1131;-17.39469;-107220.36500;36.40800
1132;-38.45142;-105714.70500;36.40800
1133;-38.14625;-104469.64000;36.40800
1134;-30.51700;-102355.92500;36.40800
1135;-26.24462;-100242.21000;36.40800
1136;-35.09455;-97346.71000;36.40800
1137;-28.38081;-94161.66000;36.40800
1138;-16.17401;-90194.82500;36.40800
1139;-27.46530;-84982.92500;36.40800
1140;-39.36693;-79510.43000;36.40800
1141;-22.58258;-73400.92500;36.40800
1142;9.76544;-66972.91500;36.40800
1143;-18.92054;-59849.98500;36.40800
1144;-48.52203;-53943.16500;36.40800
1145;-60.72883;-47717.84000;36.40800
1146;-45.47033;-41550.42500;36.40800
1147;-40.28244;-35730.47000;36.40800
1148;-40.58761;-29505.14500;36.40800
1149;-28.99115;-24582.79500;36.40800
1150;-16.78435;-19110.30000;36.40800
1151;-32.04285;-14477.50000;36.40800
1152;-47.91169;-9410.37500;36.40800
1153;-46.38584;-5472.49500;36.40800
1154;-38.75659;-1216.11000;36.40800
1155;-15.86884;2866.54500;36.40800
1156;-9.46027;6949.20000;36.40800
1157;-22.58258;10307.98000;36.40800
1158;-49.13237;14245.86000;36.40800
1159;-61.33917;17199.27000;36.40800
1160;-59.20298;19892.08500;36.40800
1161;-43.63931;22121.62000;36.40800
1162;-23.19292;23916.83000;36.40800
1163;-20.44639;25075.03000;36.40800
1164;-39.06176;26841.28500;36.40800
1165;-47.30135;27333.52000;36.40800
1166;-33.26353;28115.30500;36.40800
1167;-9.46027;27941.57500;36.40800
1168;-11.90163;27883.66500;36.40800
1169;-19.53088;26986.06000;36.40800
1170;-29.29632;26204.27500;36.40800
1171;-21.05673;25190.85000;36.40800
1172;-9.76544;24698.61500;36.40800
1173;2.44136;22874.45000;36.40800
1174;22.27741;21542.52000;36.40800
1175;13.42748;19486.71500;36.40800
1176;-8.54476;17170.31500;36.40800
1177;-8.84993;15172.42000;36.40800
1178;4.57755;12363.78500;36.40800
1179;27.16013;10076.34000;36.40800
1180;26.54979;8367.99500;36.40800
1181;15.56367;6775.47000;36.40800
1182;9.46027;3706.24000;36.40800
1183;10.37578;984.47000;36.40800
1184;14.34299;-1592.52500;36.40800
1185;20.14122;-4314.29500;36.40800
1186;31.12734;-7615.16500;36.40800
1187;27.77047;-10307.98000;36.40800
1188;9.76544;-12769.15500;36.40800
1189;-0.61034;-16012.11500;36.40800
1190;10.98612;-17749.41500;36.40800
1191;20.14122;-19312.98500;36.40800
1192;12.20680;-20905.51000;36.38000
1193;11.29129;-22642.81000;36.38000
1194;14.64816;-24640.70500;36.38000
1195;9.46027;-25827.86000;36.38000
1196;5.49306;-26928.15000;36.38000
1197;10.98612;-26812.33000;36.38000
1198;23.49809;-27970.53000;36.38000
1199;13.12231;-28897.09000;36.38000
1200;-0.30517;-29215.59500;36.38000
1201;2.74653;-29418.28000;36.38000
1202;18.00503;-29534.10000;36.38000
1203;15.56367;-29418.28000;36.38000
1204;6.71374;-29794.69500;36.38000
1205;10.37578;-29157.68500;36.38000
1206;7.32408;-28346.94500;36.38000
1207;-6.10340;-26783.37500;36.38000
1208;-14.64816;-24959.21000;36.38000
1209;-5.49306;-24322.20000;36.38000
1210;7.62925;-22266.39500;36.38000
1211;16.47918;-20876.55500;36.38000
1212;10.07061;-21079.24000;36.38000
1213;-3.05170;-20760.73500;36.38000
1214;-9.15510;-20529.09500;36.38000
1215;-8.54476;-21195.06000;36.38000
1216;-3.05170;-20615.96000;36.38000
1217;11.59646;-27565.16000;36.38000
1218;18.00503;-31010.80500;36.38000
1219;7.62925;-30489.61500;36.38000
1220;-2.74653;-30837.07500;36.38000
1221;-3.96721;-30286.93000;36.38000
1222;6.40857;-29823.65000;36.38000
1223;28.38081;-29447.23500;36.38000
1224;16.47918;-28983.95500;36.38000
1225;-2.74653;-28115.30500;36.38000
1226;10.98612;-28897.09000;36.38000
1227;-12.51197;-29910.51500;36.38000
1228;-5.79823;-29765.74000;36.38000
1229;-5.49306;-30894.98500;36.38000
1230;-1.52585;-31387.22000;36.38000
1231;-0.91551;-32574.37500;36.38000
1232;10.07061;-33443.02500;36.38000
1233;15.56367;-34485.40500;36.38000
1234;22.58258;-35469.87500;36.38000
1235;10.68095;-37294.04000;36.38000
1236;8.84993;-38654.92500;36.38000
1237;14.03782;-39610.44000;36.38000
1238;23.80326;-41492.51500;36.38000
1239;25.63428;-42187.43500;36.38000
1240;23.49809;-44590.70000;36.38000
1241;13.73265;-46299.04500;36.38000
1242;12.51197;-47544.11000;36.38000
1243;12.81714;-48528.58000;36.38000
1244;4.88272;-50729.16000;36.38000
1245;9.15510;-52003.18000;36.38000
1246;16.17401;-54116.89500;36.38000
1247;19.22571;-55159.27500;36.38000
1248;13.42748;-56867.62000;36.38000
1249;9.76544;-58402.23500;36.38000
1250;14.95333;-59097.15500;36.38000
1251;6.40857;-59241.93000;36.38000
1252;-2.74653;-60139.53500;36.38000
1253;8.54476;-60313.26500;36.38000
1254;29.29632;-60805.50000;36.38000
1255;17.08952;-59965.80500;36.38000
1256;-0.91551;-60110.58000;36.35600
1257;-14.34299;-60255.35500;36.35600
1258;-8.54476;-60747.59000;36.35600
1259;0.00000;-60689.68000;36.35600
1260;11.29129;-59849.98500;36.35600
1261;13.12231;-59647.30000;36.35600
1262;16.78435;-58923.42500;36.35600
1263;20.75156;-59589.39000;36.35600
1264;10.98612;-59212.97500;36.35600
1265;-3.66204;-59270.88500;36.35600
1266;-11.29129;-58518.05500;36.35600
1267;-10.37578;-58344.32500;36.35600
1268;-0.61034;-59734.16500;36.35600
1269;5.18789;-59618.34500;36.35600
1270;3.96721;-60110.58000;36.35600
1271;4.88272;-60313.26500;36.35600
1272;-5.18789;-61355.64500;36.35600
1273;-17.39469;-62224.29500;36.35600
1274;1.22068;-62948.17000;36.35600
1275;7.01891;-64714.42500;36.35600
1276;-1.52585;-65525.16500;36.35600
1277;-16.17401;-65872.62500;36.35600
1278;-17.39469;-67638.88000;36.35600
1279;-16.17401;-67291.42000;36.35600
1280;-14.95333;-69144.54000;36.35600
