ECG,IMP,Z0
-3.35687,44040.55500,44.51200
0.30517,39291.93500,44.51200
5.18789,33819.44000,44.51200
8.84993,27594.11500,44.51200
5.79823,20529.09500,44.51200
7.01891,12827.06500,44.51200
7.32408,5414.58500,44.51200
9.15510,-2055.80500,44.51200
7.62925,-8657.54500,44.51200
5.49306,-13579.89500,44.51200
3.05170,-16938.67500,44.51200
-0.30517,-19110.30000,44.51200
-1.83102,-21252.97000,44.51200
-3.35687,-23077.13500,44.51200
-1.22068,-24901.30000,44.51200
-0.30517,-26754.42000,44.51200
-1.22068,-29302.46000,44.51200
3.96721,-30808.12000,44.51200
6.10340,-32024.23000,44.51200
1.22068,-33529.89000,44.51200
-3.05170,-34717.04500,44.51200
3.35687,-34774.95500,44.51200
7.62925,-35672.56000,44.51200
0.91551,-35672.56000,44.51200
5.18789,-35122.41500,44.51200
7.93442,-33848.39500,44.51200
12.51197,-33008.70000,44.51200
16.47918,-30808.12000,44.51200
10.98612,-29823.65000,44.46800
9.76544,-27941.57500,44.46800
10.07061,-24814.43500,44.46800
8.84993,-22295.35000,44.46800
9.46027,-20587.00500,44.46800
14.64816,-19370.89500,44.46800
18.00503,-18154.78500,44.46800
20.44639,-18038.96500,44.46800
18.31020,-18704.93000,44.46800
14.95333,-19949.99500,44.46800
13.42748,-20471.18500,44.46800
8.54476,-22353.26000,44.46800
7.93442,-23801.01000,44.46800
9.46027,-26030.54500,44.46800
14.95333,-27043.97000,44.46800
10.37578,-28346.94500,44.46800
7.93442,-29852.60500,44.46800
13.73265,-30692.30000,44.46800
17.39469,-31560.95000,44.46800
12.20680,-32371.69000,44.46800
10.07061,-33385.11500,44.46800
13.73265,-33906.30500,44.46800
15.86884,-35296.14500,44.46800
11.90163,-35904.20000,44.46800
9.46027,-37380.90500,44.46800
7.32408,-37902.09500,44.46800
10.98612,-38539.10500,44.46800
12.81714,-40189.54000,44.46800
12.81714,-41434.60500,44.46800
12.51197,-43229.81500,44.46800
11.90163,-43982.64500,44.46800
10.07061,-44851.29500,44.46800
12.51197,-45980.54000,44.46800
17.69986,-46096.36000,44.46800
16.17401,-45806.81000,44.46800
13.12231,-46241.13500,44.46800
12.20680,-46907.10000,44.46800
16.78435,-46675.46000,44.46800
13.12231,-46530.68500,44.46800
10.07061,-46588.59500,44.46800
10.07061,-47920.52500,44.46800
13.42748,-48383.80500,44.46800
17.08952,-48673.35500,44.46800
19.22571,-48876.04000,44.46800
18.61537,-49889.46500,44.46800
27.77047,-50381.70000,44.46800
27.77047,-49860.51000,44.46800
22.88775,-49599.91500,44.46800
18.31020,-49976.33000,44.46800
17.39469,-50700.20500,44.46800
19.53088,-50642.29500,44.46800
23.19292,-50989.75500,44.46800
27.46530,-50584.38500,44.46800
34.48421,-50468.56500,44.46800
31.12734,-50381.70000,44.46800
27.16013,-50729.16000,44.46800
28.68598,-50613.34000,44.46800
32.95836,-49599.91500,44.46800
31.73768,-50352.74500,44.46800
28.99115,-50179.01500,44.46800
26.85496,-50497.52000,44.46800
25.93945,-51453.03500,44.46800
22.27741,-50671.25000,44.46800
20.75156,-51134.53000,44.46800
17.39469,-51713.63000,44.43600
24.71877,-52698.10000,44.43600
26.24462,-53103.47000,44.43600
23.19292,-53653.61500,44.43600
22.88775,-54985.54500,44.43600
20.75156,-56114.79000,44.43600
17.69986,-56520.16000,44.43600
19.53088,-56780.75500,44.43600
17.08952,-57562.54000,44.43600
26.24462,-59010.29000,44.43600
30.82217,-58923.42500,44.43600
27.77047,-59155.06500,44.43600
21.97224,-59965.80500,44.43600
20.14122,-60342.22000,44.43600
25.93945,-59994.76000,44.43600
22.27741,-59705.21000,44.43600
22.88775,-60544.90500,44.43600
20.75156,-60834.45500,44.43600
19.22571,-60979.23000,44.43600
21.66707,-61181.91500,44.43600
22.27741,-61674.15000,44.43600
22.58258,-61761.01500,44.43600
25.02394,-62137.43000,44.43600
25.32911,-62716.53000,44.43600
23.19292,-63179.81000,44.43600
25.63428,-64482.78500,44.43600
24.71877,-64540.69500,44.43600
23.80326,-65003.97500,44.43600
24.71877,-65380.39000,44.43600
24.71877,-66104.26500,44.43600
25.02394,-66075.31000,44.43600
17.08952,-66943.96000,44.43600
13.73265,-67146.64500,44.43600
14.03782,-67059.78000,44.43600
21.05673,-67552.01500,44.43600
23.49809,-67523.06000,44.43600
23.49809,-68015.29500,44.43600
31.12734,-68420.66500,44.43600
27.77047,-67928.43000,44.43600
24.71877,-68826.03500,44.43600
22.58258,-68391.71000,44.43600
24.10843,-68739.17000,44.43600
24.71877,-68246.93500,44.43600
26.54979,-67725.74500,44.43600
25.63428,-68189.02500,44.43600
22.58258,-68826.03500,44.43600
25.32911,-67986.34000,44.43600
24.71877,-68304.84500,44.43600
31.43251,-68739.17000,44.43600
34.48421,-69115.58500,44.43600
34.17904,-69897.37000,44.43600
31.43251,-70273.78500,44.43600
31.43251,-71518.85000,44.43600
28.68598,-72445.41000,44.43600
22.88775,-73111.37500,44.43600
16.17401,-73835.25000,44.43600
13.42748,-74761.81000,44.43600
36.31523,-76238.51500,44.43600
71.40978,-76470.15500,44.43600
136.10582,-76614.93000,44.43600
227.35165,-78033.72500,44.43600
309.44238,-77686.26500,44.43600
380.24182,-77107.16500,44.43600
411.36916,-77280.89500,44.43600
343.92659,-78091.63500,44.48400
208.73628,-79278.79000,44.48400
83.31141,-81102.95500,44.48400
3.66204,-83042.94000,44.48400
-28.99115,-84432.78000,44.48400
-33.87387,-85475.16000,44.48400
-28.38081,-86054.26000,44.48400
-27.77047,-87009.77500,44.48400
-26.54979,-87241.41500,44.48400
-15.56367,-87849.47000,44.48400
-6.71374,-88747.07500,44.48400
-0.30517,-88254.84000,44.48400
0.91551,-89007.67000,44.48400
6.10340,-89963.18500,44.48400
9.46027,-89181.40000,44.48400
10.68095,-88225.88500,44.48400
7.01891,-87733.65000,44.48400
4.88272,-86720.22500,44.48400
4.88272,-85330.38500,44.48400
0.91551,-83679.95000,44.48400
-1.83102,-83042.94000,44.48400
-0.91551,-81739.96500,44.48400
-2.74653,-79365.65500,44.48400
-7.32408,-76209.56000,44.48400
-12.51197,-73082.42000,44.48400
-6.10340,-68623.35000,44.48400
-7.62925,-62513.84500,44.48400
-3.35687,-56404.34000,44.48400
-3.05170,-47833.66000,44.48400
-5.18789,-37120.31000,44.48400
-5.49306,-24930.25500,44.48400
-7.62925,-10829.17000,44.48400
-9.76544,4661.75500,44.48400
-5.49306,20558.05000,44.48400
-5.79823,36830.76000,44.48400
-14.64816,52784.96500,44.48400
-12.51197,67783.65500,44.48400
-6.71374,82261.15500,44.48400
-0.30517,96420.15000,44.48400
3.05170,108899.75500,44.48400
6.40857,121002.94500,44.48400
14.34299,131542.56500,44.48400
21.97224,141763.68000,44.48400
20.75156,150594.95500,44.48400
18.61537,158007.43500,44.48400
23.19292,165101.41000,44.48400
32.95836,172890.30500,44.48400
36.01006,179144.58500,44.48400
33.26353,185283.04500,44.48400
43.94448,190205.39500,44.48400
46.08067,196430.72000,44.48400
49.13237,201092.47500,44.48400
50.96339,204885.58000,44.48400
51.26856,208620.77500,44.48400
51.26856,211603.14000,44.48400
51.57373,213919.54000,44.48400
44.24965,216351.76000,44.48400
40.28244,218146.97000,44.48400
38.14625,220000.09000,44.48400
32.34802,221563.66000,44.48400
30.51700,221853.21000,44.48400
30.21183,221360.97500,44.48400
30.51700,220984.56000,44.48400
29.29632,219971.13500,44.48400
29.90666,217017.72500,44.50400
29.29632,213803.72000,44.50400
31.12734,210473.89500,44.50400
29.90666,205899.00500,44.50400
23.19292,200368.60000,44.50400
28.07564,193911.63500,44.50400
29.60149,187309.89500,44.50400
26.24462,179926.37000,44.50400
22.27741,171471.51000,44.50400
25.32911,163769.48000,44.50400
26.24462,157312.51500,44.50400
18.92054,152998.22000,44.50400
20.14122,148365.42000,44.50400
26.54979,144948.73000,44.50400
30.82217,141966.36500,44.50400
26.54979,138346.99000,44.50400
21.97224,134438.06500,44.50400
18.31020,130673.91500,44.50400
19.83605,126938.72000,44.50400
25.93945,123000.84000,44.50400
28.38081,118860.27500,44.50400
26.85496,114603.89000,44.50400
28.38081,111476.75000,44.50400
24.10843,108697.07000,44.50400
15.25850,105280.38000,44.50400
16.78435,103369.35000,44.50400
13.73265,101892.64500,44.50400
9.15510,101226.68000,44.50400
13.73265,99634.15500,44.50400
16.17401,99257.74000,44.50400
20.14122,99112.96500,44.50400
9.76544,99199.83000,44.50400
12.51197,98765.50500,44.50400
12.81714,97867.90000,44.50400
10.98612,98215.36000,44.50400
6.71374,96796.56500,44.50400
-2.13619,94538.07500,44.50400
2.74653,92424.36000,44.50400
5.18789,88428.57000,44.50400
10.98612,85098.74500,44.50400
17.39469,80552.81000,44.50400
15.56367,76643.88500,44.50400
13.42748,71866.31000,44.50400
9.15510,66422.77000,44.50400
-0.30517,61703.10500,44.50400
-0.61034,57301.94500,44.50400
2.74653,52813.92000,44.50400
10.68095,48412.76000,44.50400
30.21183,44706.52000,44.50400
76.90284,40768.64000,44.50400
150.44881,38075.82500,44.50400
250.84974,35643.60500,44.50400
336.29734,33558.84500,44.50400
409.53814,30200.06500,44.50400
418.38807,27999.48500,44.50400
307.30619,24959.21000,44.50400
155.02636,20268.50000,44.50400
38.45142,15114.51000,44.50400
-15.56367,10742.30500,44.50400
-36.62040,6485.92000,44.50400
-48.52203,2200.58000,44.50400
-44.24965,-1882.07500,44.50400
-40.58761,-5472.49500,44.50400
-32.95836,-8339.04000,44.50400
-24.71877,-12450.65000,44.24800
-17.39469,-15317.19500,44.24800
-15.56367,-17923.14500,44.24800
-20.44639,-19573.58000,44.24800
-18.61537,-21832.07000,44.24800
-10.37578,-23916.83000,44.24800
-6.40857,-24177.42500,44.24800
-10.68095,-24351.15500,44.24800
-20.14122,-25132.94000,44.24800
-20.44639,-25335.62500,44.24800
-8.23959,-24814.43500,44.24800
-3.05170,-24669.66000,44.24800
-8.23959,-25567.26500,44.24800
-6.10340,-26146.36500,44.24800
-7.01891,-26435.91500,44.24800
-10.37578,-26783.37500,44.24800
-18.61537,-27130.83500,44.24800
-17.39469,-27188.74500,44.24800
-9.15510,-25827.86000,44.24800
-10.68095,-24003.69500,44.24800
-16.78435,-22961.31500,44.24800
-22.88775,-21745.20500,44.24800
-21.97224,-20036.86000,44.24800
-17.08952,-18618.06500,44.24800
-18.00503,-17344.04500,44.24800
-14.34299,-16649.12500,44.24800
-13.12231,-14101.08500,44.24800
-14.64816,-11553.04500,44.24800
-12.81714,-9062.91500,44.24800
-9.15510,-4864.44000,44.24800
-4.27238,-28.95500,44.24800
-5.18789,4777.57500,44.24800
-2.13619,10394.84500,44.24800
-2.74653,16098.98000,44.24800
-11.29129,22382.21500,44.24800
-5.18789,28781.27000,44.24800
2.13619,34688.09000,44.24800
17.39469,40044.76500,44.24800
33.26353,45806.81000,44.24800
34.17904,50034.24000,44.24800
34.78938,54290.62500,44.24800
34.78938,57244.03500,44.24800
31.73768,60631.77000,44.24800
29.29632,62774.44000,44.24800
22.58258,64917.11000,44.24800
21.97224,66451.72500,44.24800
15.86884,67812.61000,44.24800
13.73265,69144.54000,44.24800
11.90163,69376.18000,44.24800
11.59646,70013.19000,44.24800
13.12231,69549.91000,44.24800
13.73265,69578.86500,44.24800
1.83102,68073.20500,44.24800
-1.22068,65727.85000,44.24800
-2.13619,64135.32500,44.24800
-4.27238,61616.24000,44.24800
-9.15510,58518.05500,44.24800
-1.52585,55188.23000,44.24800
5.79823,51858.40500,44.24800
6.71374,47515.15500,44.24800
4.88272,42071.61500,44.24800
0.61034,35411.96500,44.24800
-2.13619,29910.51500,44.24800
3.96721,23598.32500,44.24800
6.10340,15606.74500,44.38000
0.00000,9584.10500,44.38000
-2.13619,3561.46500,44.38000
-3.05170,-1245.06500,44.38000
2.13619,-4864.44000,44.38000
4.88272,-7586.21000,44.38000
3.35687,-11176.63000,44.38000
3.96721,-15606.74500,44.38000
-3.35687,-19660.44500,44.38000
2.13619,-23627.28000,44.38000
15.56367,-27333.52000,44.38000
10.37578,-30344.84000,44.38000
0.00000,-34051.08000,44.38000
-3.96721,-37091.35500,44.38000
-2.13619,-39668.35000,44.38000
1.22068,-42245.34500,44.38000
3.96721,-44706.52000,44.38000
0.91551,-47688.88500,44.38000
-8.84993,-49194.54500,44.38000
-8.84993,-51945.27000,44.38000
-9.76544,-53393.02000,44.38000
-3.05170,-55130.32000,44.38000
-4.27238,-56462.25000,44.38000
-7.93442,-57620.45000,44.38000
-8.84993,-59618.34500,44.38000
-10.98612,-61587.28500,44.38000
-14.64816,-63208.76500,44.38000
-15.25850,-65554.12000,44.38000
-11.59646,-68015.29500,44.38000
-1.52585,-71200.34500,44.38000
7.01891,-74472.26000,44.38000
2.13619,-78062.68000,44.38000
-0.91551,-82579.66000,44.38000
-3.35687,-87559.92000,44.38000
-3.96721,-91555.71000,44.38000
-5.79823,-96333.28500,44.38000
-4.88272,-100531.76000,44.38000
2.13619,-104846.05500,44.38000
6.40857,-108986.62000,44.38000
3.05170,-113127.18500,44.38000
-0.61034,-117673.12000,44.38000
-0.91551,-121639.95500,44.38000
3.66204,-126996.63000,44.38000
-0.91551,-131861.07000,44.38000
-3.35687,-137246.70000,44.38000
-0.61034,-142169.05000,44.38000
-3.05170,-148162.73500,44.38000
-7.93442,-154185.37500,44.38000
-4.27238,-160179.06000,44.38000
1.83102,-166085.88000,44.38000
-2.74653,-171674.19500,44.38000
-12.81714,-177059.82500,44.38000
-10.07061,-182763.96000,44.38000
-13.12231,-187888.99500,44.38000
-11.90163,-192637.61500,44.38000
-11.59646,-197531.01000,44.38000
-11.29129,-201874.26000,44.38000
-2.74653,-205551.54500,44.38000
0.61034,-209257.78500,44.38000
-3.05170,-212964.02500,44.38000
-11.59646,-216322.80500,44.38000
-11.29129,-219768.45000,44.38000
-9.15510,-221389.93000,44.38000
-5.79823,-223300.96000,44.38000
-5.79823,-225240.94500,44.40000
0.30517,-227151.97500,44.40000
4.57755,-228397.04000,44.40000
6.40857,-229555.24000,44.40000
2.13619,-230597.62000,44.40000
4.57755,-231813.73000,44.40000
5.18789,-232219.10000,44.40000
3.05170,-232450.74000,44.40000
-1.52585,-232421.78500,44.40000
-0.91551,-231640.00000,44.40000
5.18789,-231176.72000,44.40000
3.35687,-229728.97000,44.40000
-0.61034,-229063.00500,44.40000
-2.44136,-227846.89500,44.40000
-3.96721,-226080.64000,44.40000
-7.01891,-223909.01500,44.40000
-11.90163,-221795.30000,44.40000
-11.59646,-219392.03500,44.40000
-11.90163,-217481.00500,44.40000
-12.81714,-214904.01000,44.40000
-14.95333,-212964.02500,44.40000
-11.29129,-211226.72500,44.40000
-8.54476,-208215.40500,44.40000
-8.23959,-206680.79000,44.40000
-11.90163,-204335.43500,44.40000
-11.59646,-202105.90000,44.40000
-11.90163,-200368.60000,44.40000
-10.37578,-198602.34500,44.40000
-11.59646,-197067.73000,44.40000
-11.59646,-195330.43000,44.40000
-12.20680,-193535.22000,44.40000
-10.07061,-191913.74000,44.40000
-5.18789,-190205.39500,44.40000
-0.91551,-188554.96000,44.40000
3.35687,-187078.25500,44.40000
3.66204,-185456.77500,44.40000
-0.30517,-184501.26000,44.40000
0.61034,-184269.62000,44.40000
-2.44136,-182213.81500,44.40000
-2.44136,-180505.47000,44.40000
5.18789,-179405.18000,44.40000
6.71374,-179636.82000,44.40000
3.96721,-177754.74500,44.40000
-0.91551,-176538.63500,44.40000
-3.96721,-176278.04000,44.40000
0.30517,-175583.12000,44.40000
0.30517,-174540.74000,44.40000
-3.96721,-174048.50500,44.40000
-3.35687,-173845.82000,44.40000
-1.52585,-173150.90000,44.40000
-5.79823,-171963.74500,44.40000
-13.12231,-171413.60000,44.40000
-9.46027,-171066.14000,44.40000
-3.96721,-170631.81500,44.40000
-4.27238,-169241.97500,44.40000
-11.59646,-168373.32500,44.40000
-8.54476,-167823.18000,44.40000
-6.40857,-166809.75500,44.40000
-10.98612,-166085.88000,44.40000
-14.03782,-165390.96000,44.40000
-22.27741,-164667.08500,44.40000
-25.93945,-164406.49000,44.40000
-16.17401,-164174.85000,44.40000
6.71374,-163682.61500,44.40000
48.21686,-163422.02000,44.64400
125.11970,-163045.60500,44.64400
223.38444,-161655.76500,44.64400
308.22170,-160526.52000,44.64400
375.96944,-159744.73500,44.64400
403.73991,-159252.50000,44.64400
320.12333,-159773.69000,44.64400
176.08309,-160150.10500,44.64400
41.80829,-162466.50500,44.64400
-46.38584,-163798.43500,44.64400
-77.51318,-165333.05000,44.64400
-87.58379,-166346.47500,44.64400
-71.71495,-166925.57500,44.64400
-56.45645,-167591.54000,44.64400
-52.48924,-168633.92000,44.64400
-55.84611,-169502.57000,44.64400
-49.43754,-170863.45500,44.64400
-40.58761,-171790.01500,44.64400
-35.70489,-172687.62000,44.64400
-33.56870,-173035.08000,44.64400
-31.73768,-174569.69500,44.64400
-30.51700,-174801.33500,44.64400
-26.54979,-174395.96500,44.64400
-31.73768,-173730.00000,44.64400
-35.70489,-173150.90000,44.64400
-34.78938,-172716.57500,44.64400
-31.73768,-171297.78000,44.64400
-33.87387,-169241.97500,44.64400
-34.78938,-167070.35000,44.64400
-33.87387,-164087.98500,44.64400
-32.65319,-159107.72500,44.64400
-36.31523,-154474.92500,44.64400
-34.17904,-148249.60000,44.64400
-25.93945,-140171.15500,44.64400
-24.10843,-131253.01500,44.64400
-30.82217,-119497.28500,44.64400
-33.87387,-106757.08500,44.64400
-32.65319,-91874.21500,44.64400
-31.73768,-75891.05500,44.64400
-30.82217,-59647.30000,44.64400
-29.60149,-44214.28500,44.64400
-28.07564,-29041.86500,44.64400
-21.97224,-13898.40000,44.64400
-27.46530,492.23500,44.64400
-32.95836,13290.34500,44.64400
-25.63428,25625.17500,44.64400
-20.14122,37322.99500,44.64400
-21.05673,47978.43500,44.64400
-21.05673,57996.86500,44.64400
-16.47918,67552.01500,44.64400
-11.59646,76759.70500,44.64400
-12.81714,84288.00500,44.64400
-6.71374,91237.20500,44.64400
1.52585,97259.84500,44.64400
10.68095,103166.66500,44.64400
9.76544,108899.75500,44.64400
11.90163,113706.28500,44.64400
19.22571,117759.98500,44.64400
21.05673,122392.78500,44.64400
20.75156,125896.34000,44.64400
18.00503,128415.42500,44.64400
16.47918,130731.82500,44.64400
12.51197,133916.87500,44.64400
5.79823,136522.82500,44.64400
0.91551,138260.12500,44.66400
10.68095,139765.78500,44.66400
13.73265,141589.95000,44.66400
10.98612,141821.59000,44.66400
13.12231,141242.49000,44.66400
14.34299,139707.87500,44.66400
17.39469,138810.27000,44.66400
19.22571,135885.81500,44.66400
21.36190,132700.76500,44.66400
21.66707,129139.30000,44.66400
20.14122,124159.04000,44.66400
15.56367,119555.19500,44.66400
13.12231,113387.78000,44.66400
12.20680,106959.77000,44.66400
16.17401,100358.03000,44.66400
19.53088,94277.48000,44.66400
11.90163,88689.16500,44.66400
7.01891,84461.73500,44.66400
5.18789,82898.16500,44.66400
-0.91551,81334.59500,44.66400
-5.49306,79047.15000,44.66400
1.22068,76817.61500,44.66400
16.47918,74906.58500,44.66400
44.24965,72474.36500,44.66400
91.55100,69607.82000,44.66400
183.40717,68160.07000,44.66400
287.16497,66972.91500,44.66400
350.33516,65698.89500,44.66400
303.33898,65177.70500,44.66400
175.47275,64164.28000,44.66400
59.81332,62426.98000,44.66400
-44.24965,61558.33000,44.66400
-99.18025,60429.08500,44.66400
-103.14746,59965.80500,44.66400
-94.60270,60892.36500,44.66400
-97.34923,61239.82500,44.66400
-99.18025,62398.02500,44.66400
-96.12855,63440.40500,44.66400
-87.88896,64482.78500,44.66400
-81.48039,65525.16500,44.66400
-78.73386,66364.86000,44.66400
-69.88393,66625.45500,44.66400
-58.89781,66886.05000,44.66400
-51.26856,66654.41000,44.66400
-42.11346,64859.20000,44.66400
-34.78938,61558.33000,44.66400
-26.54979,59444.61500,44.66400
-23.80326,55970.01500,44.66400
-16.78435,51337.21500,44.66400
-8.84993,46472.77500,44.66400
0.91551,40971.32500,44.66400
3.96721,36801.80500,44.66400
8.84993,32574.37500,44.66400
11.59646,29707.83000,44.66400
10.07061,26928.15000,44.66400
10.68095,25335.62500,44.66400
11.29129,25046.07500,44.66400
13.12231,26522.78000,44.66400
17.69986,27043.97000,44.66400
16.78435,27217.70000,44.66400
16.17401,27246.65500,44.66400
19.22571,26349.05000,44.66400
17.69986,25451.44500,44.66400
21.97224,25046.07500,44.66400
25.32911,23250.86500,44.40400
28.38081,23337.73000,44.40400
27.77047,23106.09000,44.40400
28.68598,23685.19000,44.40400
34.78938,25306.67000,44.40400
46.69101,28144.26000,44.40400
54.93060,33008.70000,44.40400
57.67713,36628.07500,44.40400
57.37196,40131.63000,44.40400
68.66325,43171.90500,44.40400
79.95454,45951.58500,44.40400
93.07685,48383.80500,44.40400
97.04406,50960.80000,44.40400
89.10964,52784.96500,44.40400
88.49930,54609.13000,44.40400
89.71998,56549.11500,44.40400
87.58379,57678.36000,44.40400
87.58379,58170.59500,44.40400
82.39590,58749.69500,44.40400
72.93563,59386.70500,44.40400
63.47536,59357.75000,44.40400
60.42366,58402.23500,44.40400
58.89781,57649.40500,44.40400
51.26856,56404.34000,44.40400
48.52203,53798.39000,44.40400
